class,conversation
직장 내 괴롭힘 대화,"민수야, 점심 먹고 회사에 있는 거 맞지? 예? 예. 그럼 제 차를 세차해주세요. 예? 세차장? 관리자가 그렇게 하는 것이 옳지 않을까요? 무엇? 나? 나는 그것을 할 수 없습니다. 나는 손으로 세차를 할 수 없다. 민수가 잘할 것 같아서 부탁 하나 할게요. 정말 죄송해요. 매니저님, 정말 안 될 것 같아요. 민수야, 회사생활이 장난같아? 회사에서 편안하게 일하고 싶나요? 그래도 이 방법은 아닌 것 같아요. 민수야, 잘 생각해봐. 자신의 일을 더 쉽게 만들기 위해 매일 지옥처럼 일하고 싶습니까? 매니저님, 이건 옳지 않은 것 같아요."
직장 내 괴롭힘 대화,"팀장님, 이번주에 휴가를 갈 예정입니다. 왜 갑자기? 집에 할 일이 있어요. 그래서 무슨 일이 일어났나요? 예?? 아니, 상사가 휴가 목적이 뭐냐고 물어보면 내가 알 수 있지 않을까요? 아직. 내 개인적인 삶이야. 누군가가 당신의 사생활을 궁금해하기 때문인가요???? 음??? 앞뒤로 왜 이렇게 많아? 죄송합니다. 윽 너무 답답해서 미안할 일을 할지 말지 모르겠으니 아직도 말만 하는 사람 아니냐? 죄송합니다."
직장 내 괴롭힘 대화,"매니저님, 저는 내일부터 휴가를 갑니다. 저도 내일부터 일이 있어서 휴가를 못가요. 나는 일주일 동안 이것을 당신에게 말하고 있습니다. 예약도 하고 약속도 잡았어요. 그래서? 나는 휴가를 갔다! 하지만 다시는 돌아오지 마세요. 지금 나가세요. 나는 틀렸다. 죄송합니다. 윽. 재치도 없고 운도 없는 남자. 다시 한번 죄송합니다. 아, 기분이 안 좋아. 내 눈에 띄지 마세요. 왜냐하면 나는 그것을 보고 싶지 않기 때문이다."
협박 대화,"밤에 두근두근을 멈추세요. 지난번에 말했잖아, 알았지? 우리 아이는 밤에 조용히 잠만 잔다. 무슨 얘기를 하는 건가요? 그러면 내가 밤에 듣는 소음은 무엇입니까? 밤에 조용히 잠만 자시나요? 오해하신 것 같으니 이제 가보겠습니다. 계속 그런 식으로 행동하면 내가 언젠가 칼을 들고 쫓아올지도 몰라요. 지금 나를 협박하는 겁니까? 계속 부정하고 계시네요. 매일 밤 나는 죽이고 싶은 충동을 느낀다. 나는 목을 졸라 죽이고 싶다. 계속 그런 말 하면 협박죄로 고소할 거예요. 당신을 협박했다는 이유로 고소당하기 전에 살인을 저지를 수도 있어요. 이것은 위협입니까? 지금은 이대로 있을 수 없을 것 같아요. 경찰서에 가지 그래?"
기타 괴롭힘 대화,"그는 어제 고백했고 거절당했습니다. 그 사람이 못생긴 건 당연해요. 나는 그런 적이 없습니다. 들었어? 당신은 날카로운 귀를 가지고 있습니다. 조용히 말했는데 넌 그런 적 없다고 했어. 왜 거짓말을 하는 거야? 분명히 들었는데 숨기는 거 아니지? 아니, 저번부터 나한테 왜 이러는 거야? 너무 예민한가 아닌가? 사실인데 혹시 예민하신가요? 호호, 저를 내버려두세요."
기타 괴롭힘 대화,"돼지야, 뭐 하는 거야? 나는 왜 를 보고 있는 걸까? 그럼 당신은 돼지입니다. 운동 안 해 돼지야? 나는 운동하러 갈거야. 나를 돼지라고 부르지 마세요. 돼지를 돼지라고 부르면 그게 무슨 문제입니까? 나는 돼지가 아니다. 나는 인간이다. 그리고 나는 체육관에 간다. 사람들은 어떤 종류의 스포츠에 참여하며, 그런가요? 나도 노력하고 있어요. 노력하면 결과가 나와야 하는데 그렇지 않으면 돼지다. 나는 돼지가 아니다."
갈취 대화,"아가씨, 여기서 장사하고 싶은 사람이 누구예요? 여기서는 장사를 할 수 없습니다! 무엇을 할 수 없습니까? 이곳에서 사업을 한 지 벌써 3개월이 지났습니다. 3개월 됐나? 와, 그동안 신경을 못 썼네요. 자리를 떠나세요! 아니, 당신은 방해가 될 수 없습니다! 장사하고 싶다면 임대료를 내라! 3개월이 지났으니 한달에 60만원, 20만원을 내고 있다고 치자! 그게 어디야? 마음에 들지 않으면 지금 당장 비키십시오. 그렇지 않으면 이 모든 것을 파괴해버릴 것입니다! 화를 내면 책임을 질 수 없습니다. 좋은 말을 하면 집세를 내라! 괜찮은. 드릴게요만 조금만 덜 주세요!"
기타 괴롭힘 대화,"야, 다음엔 뭐할 거야? 나.? 다음 화학은 체육복이 있나요? 체육복.? 네, 사물함에 있어요. 내가 뭔가를 빌리고 있는데, 끝나면 다시 가져와야 해요! 아, 체육복은 언제 빨았나요? 나. 왜냐하면 마지막 수업은 체육 수업이었거든요. 왠지 너무 더러워서 입을 수가 없어요. 죄송합니다."
갈취 대화,오늘은 내 생일이에요. 미나야 생일 축하해. 생일 축하는 이걸로 끝인가요? 뭐.? 그럼. 뭐. 아이들에게 1만원씩 주셨나요? 뭐? 죄송합니다. 나는 지금 돈이 있습니다. 웃기지 마세요. 지갑을 주세요. 나는 그것을 좋아하지 않는다. 나는 왜 당신에게 가까이 있지도 않은 걸까요? 가까이 있지 않나요? 동급생? 이게 당신 지갑인가요? 잘 사용해주셔서 감사합니다. 돌려줘! 심부름에 써야 하는 돈이에요!
기타 괴롭힘 대화,". 저기, 여기 앉아도 괜찮아요? 아, 그건 안 돼요. 저희 매장은 예약제로 운영하고 있기 때문에 다른 고객님들도 오시곤 합니다. 아, 네, 이해합니다. 안녕히 가세요. 실례합니다. 여기 앉아도 될까요? 아 그래요! 물론, 앉으세요. 어떤 메뉴를 주문하시겠습니까? 아니, 거기! 예약제라고 하셨어요. 그런데 그 손님은 예약도 안 했는데 왜 제가 말한 같은 자리에 앉게 해주시죠? 나는 거절했다. 아니, 안 된다고 하면 왜 아직 안 갔어? 그냥 가려고 하다가 그냥 앉아만 있어도 된다고 해서 궁금해서 물어봤습니다. 나는 왜 할 수 없습니까? 아니, 봤다면 몰랐을 텐데? 내 피부는 어둡고 더러워요. 지금은 냄새가 정말 심해요. 그리고 당신네 사람들은 식사 전 화장실에 다녀온 후 손도 씻지 않습니다. 매우 비위생적이며 냄새가 나고 깨끗하지 않습니다. 단편적인 겉모습만 보고 판단할 수는 없습니다. 한국에서 오랫동안 살았는데 어떻게 해야 하나요? 이 식당에 있는 사람들은 아마도 당신과 같은 방에서 식사하고 싶어하지 않을 것입니다. 그리고 당신의 나라에는 전염병이 많이 있습니다. 질병을 퍼뜨린다면 왜 그렇게 확신하는가? 배고프면 집에서 요리해서 먹어보세요. 정말 친절하시네요. 제가 무슨 짓을 해도 아무 짓도 안 했으니 빨리 식당에서 나가주세요. 업무 방해로 신고하시나요? 가게가 더러워지기 전에 나가자. 하, 정말 가게 전체에 냄새가 퍼지는 것 같아요."
직장 내 괴롭힘 대화,"김 직원. 네, 국장님. 저게 뭐에요? 예? 집에 있는 옷이 그거뿐인가요? 나는 항상 같은 옷을 입는다. 아. 매일 똑같은 것은 아닙니다. 지금 내 말에 토하는 거야? 그게 아닙니다. 난 그냥. 지금 하고 있는 일은 토하고 있는 거야! 높은 사람이 당신에게 말을 하면 당신도 대답합니다. 부모님이 그렇게 가르치셨나요? 죄송합니다."
직장 내 괴롭힘 대화,"왜 그렇게 걱정하고 징징대나요? 예? 죄송합니다. 내일은 당신을 혼자 두지 않을 거예요. 내일 집에 안 오세요, 대리님? 아주 간접적인 막사 체험을 해드립니다. 아, 이대로는 나 자신이 답답하다, 하하. 내가 더 좌절할까, 말까? 매니저님, 데이터를 요청하는 이메일 수를 줄이는 방법이 있나요? 회사 위키를 잘 살펴보세요."
직장 내 괴롭힘 대화,"안녕하세요, 안 대리님? 오늘은 중요한 회의가 있어요. 나를 위해 이 일을 해줄 수 있나요? 이게 뭔가요? 우리 아들 프로젝트인데 안대리가 이런 일을 전문으로 하니까 이것만 한 번 물어볼게, 알았지? 하지만 나도 이제 퇴근할 시간이다. 죄송합니다, 안 대리님. 지난번 직장에서 문제가 발생하여 이를 해결하기 위해 초과 근무를 했던 때를 기억하시나요? 예? 나는 기억한다. 이번 한번만 물어보자. 나중에 밥 사줄게. 행운을 빌어요. 하아."
직장 내 괴롭힘 대화,"이번 주말에 행사 있는 거 아시죠? 모든 사람이 참석해야 합니다. 예. 희정씨 표정이 왜 저럴까요? 안 돼. 집에 무슨 일이 일어나고 있는 걸까요? 아니요. 주말마다 행사가 있는 것 같아서 피곤해요. 그것은 사실입니다. 하지만 당신은 무엇을 할 수 있습니까? 우리 동네에는 행사가 많아요. 그러기보다는 남편을 데리고 와서 같이 일도 하고 데이트도 해보면 어떨까요? 사랑이 꽃피우면 참 좋겠습니다. 신랑은 어떻습니까? 오시면 불편하실 것 같아요. 적어도 주말에는 좀 쉬어야겠어요. 아니요, 남편이 희정을 별로 안 좋아하는 것 같아요. 나라면 나가서 그녀와 함께 있을 텐데 그렇지가 않네요."
직장 내 괴롭힘 대화,"아, 오늘 스타일이 멋있네요. 미스 미스 오늘 데이트가 있는 것 같은데요? 예? 아니요. 왜? 어딘가에 방을 구하셨나요? 그 말. 왜? 성희롱? 무엇? 성희롱으로 신고하려고 하시나요? 성적인 콘텐츠는 불쾌감을 줍니다. 아니, 너한테 뭔가 가르쳐주고 싶어서 그랬어. 저기 양평에 가면 좋은 곳이 있어요. 그것은 좋은 일입니다. 당신은 너무 많은 말을 하고 있습니다. 선배들은 후배들을 배려하지만 요즘 하는 짓은 다 성희롱이나 폭력이다. 나는 아무 말도 할 수 없다. 아무튼 그런 사적인 말은 하지 않았으면 좋겠습니다."
협박 대화,"왜 나랑 헤어지려고 해요? 당신의 행동은 숨이 막힐 정도입니다. 너무 힘들어서 말도 없이 이렇게 끝내는 건가요? 아니요. 나는 그렇게 할 수 없습니다. 당신은 너무 이기적이에요. 나? 무엇? 나는 너에게 충분히 이야기하려고 노력했지만 너는 나를 피했다. 여기요. 내가 우월한가? 이건 말도 안 돼요. 네 집이 어디인지는 알지만, 이대로 끝날 것 같아? 지금 무슨 말을 하는 거야? 왜 혼자서 관계를 끝내려고 합니까? 죽기 싫으면 가만히 있어라. 미쳤어? 농담이 아닙니다. 죽기 싫으면 가만히 있어라. 짜증나게 하지 마세요."
협박 대화,"지금 네 얼굴만 보면 소름이 돋는다. 왜 그렇게 생각하세요? 당신은 내 인생에서 나를 도와준 적이 없습니다. 소름끼치고 역겨워요. 나는 지금까지 잘 지내고 있다고 생각했다. 당신이 우리 집에 들어올 때 피 한 방울 흘리지 않고 당신을 볼 때마다 지옥 같았습니다. 하지만. 네가 아니었으면 우리 부모님은 싸우지도 않았을 텐데, 내가 더 사랑받았을 텐데. 아니요. 당신은 여전히 ????너무 많은 사랑을 받고 있습니다. 당신이 더 필요합니다! 너 같은 놈은 여기 떨어져서 죽어야 해. 잠시 동안. 잠깐만요! 이러지 마세요."
기타 괴롭힘 대화,"이름이 정말 흥미롭네요. 나무란 무엇인가? 나무?무슨 나무요? 소나무? 왜 그런가요? 남의 이름이라 그런지 이름이 참 대단하네요. 나무, 나무, 나무! 여기로 날아오세요. 하지만 다른 사람의 이름을 사용하지 마세요. 야, 왜 나를 똑바로 쳐다보는 거야? 친구들과 농담을 할 수 있습니다. 농담인데 전혀 웃기지 않습니다. 여기요? 감동받지 않았나요? 네가 재미없어도 나는 재미있어. 재미없어요. 이봐요, 나무 놈이 불타버릴까 두렵습니다. 정신을 차리실 건가요? 아니면 물 좀 드릴까요? 내가 오줌을 싸길 원하시나요? 당신은 정말 사악합니다."
협박 대화,"정의의 사도이자 내부고발자가 되는 기분은 어떤가요? . 매니저님께는 죄송하지만 제 입장에서는 어쩔 수 없는 일이었습니다. 이봐, 당신은 잘생겼어요. 당신은 잘 생겼어요. 당신은 누구의 아들입니까? 당신은 잘생겼나요? 죄송합니다. 나는 매니저에 대해 개인적인 원한을 갖고 있지 않습니다. 그럼 이렇게 재능 있는 아들을 둔 우리 부모님은 가평에서 국밥집을 운영하고 계시죠? 예. 그것은 큰 문제가 아닙니다. 알아내기 위해서는 조만간 국밥집에 가서 국을 좀 팔고 그의 부모님을 인터뷰해 보도록 하겠습니다. 매니저님이 아들을 잘 키웠다고 하더라구요!! 왜?? 곧 해고된다면 과장인지 범죄인지는 모르겠지만 뭔가 두려울 것 같나요??? 매니저님, 왜 이러세요? 우리 부모님은 이 일과 아무 관련이 없습니다."
갈취 대화,"오늘 솔루션을 구입했는데 나에게 적합하지 않습니다. 환불해주세요. 네, 고객님, 이미 이용하신 부분에 대해서는 이용요금을 차감하고 환불해 드리겠습니다. 아니요, 테스트용으로 사용했습니다. 그걸 왜 빼는 거야? 저희 서버 때문인지, 서비스 이용료 때문인지는 모르겠지만, 오늘 결제하고 사용한 것은 불편해서가 아닙니다. 네, 불편을 끼쳐드려 죄송합니다만 괜찮습니다. 빨리 환불해주세요!!!!! 일을 제대로 못하고 있나요? 10 환불 수수료는 제외됩니다. 아니요!!! 무엇!!! 수수료를 10 깎아주세요!!!! 농담하는 거야!!! 내가 얼마 썼는지 장난하는 거야?? 상사가 나와야합니다. 이런 걸 위해 직원 교육을 주문했어요! 이용요금의 50를 사용하셨습니다. 고객님, 수고하셨습니다!! 빨리 상사한테 전화해!!!"
갈취 대화,"나는 귀사에 관한 중요한 정보를 가지고 있습니다. 예? 무슨 얘기를 하는 건가요? 저번에 이메일로 보내주신 중요한 정보를 해킹했어요. 예? 정말? 이 정보가 정말 중요하다는 것은 알지만, 경쟁업체에 넘겨도 될까요? 아니요, 선생님. 당신은 무엇을 원하세요? 내일까지 내 계좌로 2천만 원을 보내주세요. 그렇지 않으면 바로 건너뛰겠습니다. 내일까지 그 금액을 어떻게 늘릴 수 있나요? 선생님, 마감일이 내일이에요. 다른 옵션은 없습니다. 알겠습니다. 제공할 수 있도록 최선을 다하겠습니다."
기타 괴롭힘 대화,"얘들아 잠깐만 나 좀 봐줘 김재형 일병. 권오성 이병. 솔직히 이성재는 나쁜 놈이다. 네, 맞습니다. 그는 나에게 나쁜 입술을 주었다. 솔직히 말해서 너무 화가 나서 그의 신발을 찢었습니다. 하지만 우리 중 한 사람은 거짓 고백을 해야 할 것입니다. 알았어, 빨리 결정해. 멍청한 놈은 나가고 나는 최고위 사람이 될 것이다. 그러면 제가 아주 잘 대해드리겠습니다. 난 하기 싫다 이 새끼야, 이렇게 상황이 안 좋아 죽고 싶냐? 나를 만지면 넌 도적이다"
갈취 대화,"아, 이 시계 예쁘네요. 생일 선물로 받았어요. 이거 주고 가세요. 아니, 어디서 장난하고 있는 거야? 그냥 나한테 주고 한대만 쳐줄래? 이건 아니다. 나에겐 돈이 좀 있다. 나에겐 25,000원이 있다. 좋다. 돈과 시계를 주세요. 무사히 집에 가고 싶으면 때리지 마세요."
기타 괴롭힘 대화,"야 짜장면 주문했는데 왜 단무지가 안 나오냐? 우리 단무지 안 냈어요? 예. 나는 그것을 당신에게주지 않았습니다. 단무지까지 추가했는데 단무지 2개는 기본이겠죠? 왜 아무것도 안 나오나요? 잠깐 기다려요. 주문을 확인해 드리겠습니다. 주문 번호는 무엇입니까? 20번, 그렇죠. 확인했습니다. 죄송합니다. 보내기 전에 사진을 찍었는데 사진에 단무지가 들어있더라구요. 예? 농담하는 것 같네요. 나는 그것을받지 못했습니다. 배달의 민족에 올라온 사진 보세요 거기 있죠? 하나도 없습니다. 아, 그게 다야. 단무지 가격 환불해주세요. 괜찮은. 아, 그리고 반품하는 것보다 편의점에서 사는 게 더 빠른 것 같아요. 그리고 단무지를 편의점에서 구매하실 경우에는 금액도 입금해 주세요. 네, 죄송합니다."
갈취 대화,"여기요. 수집한 것이 있나요? 좀 주세요. 존재하지 않습니다. 저리 가요. 이 무식한 놈 좀 봐? 이 본새는 내 동생에게 무슨 말을 하고 있는 걸까요? 당신도 나와 같나요?? 음?? 내 인생에서 나가주세요! 야, 너 머리 많이 잘랐구나. 사라질 거라는 건 알지만, 왜 그럴까요? 나가기 싫다??? 아아!!!!!! 그 사람은 목소리가 좋거든요. 좋은 말 하면 돈 주면 나 오늘 가버릴 테니까, 까칠하게 굴지 마. 하, 좋은 말을 하면 듣지 않을 거예요. 이제 이러시면 안 되겠죠? 헛소리 그만하고 나가세요!!!! 당신은 예수가 아니신가요? 필리핀에서 아이에게 무슨 짓을 했나요? 지금은 나만 아는 일이고, 돈을 주면 나중에는 나만 아는 일이 될 수도 있다."
직장 내 괴롭힘 대화,"아니, 정말 너무 많이 하고 계시네요. 이봐, 어쩔 수가 없어. 아니요, 제가 할 수 있는 일은 아무것도 없습니다. 도대체 무엇에 불만이 있나요? 게임을 만드는 회사에 프로그래머가 많이 필요한 것은 아니지만, 솔직히 말하면 그래픽 아티스트를 많이 고용하는 거죠. 그리고 소수의 엘리트 프로그래머만 고용하고, 재능이 없는 나머지 개발팀에게 급여를 지급할 예산도 없습니다. 그래서 우리는 그들이 모두 단절되는 상황에 있습니다. 즉, 공부를 더 해서 엘리트가 되면 아무것도 할 수 없다는 것입니다. 그래서 사장님이 말씀하시는 엘리트란 돈을 많이 들여 유학을 갔지만 지금 제가 처한 상황으로는 힘든 시간을 보내고 있는 사람들입니다. 그리고 당신은 프로그래머를 무시하고 있습니까? 왜 그렇게 많은 예술가를 고용합니까? 야 너 나랑 친구니? 현실은 게임 컨트롤이 지금만큼 발전했다는 것입니다. 그렇기 때문에 생략하겠습니다. 아니요, 하지만 제가 버그 수정을 도울 수 있으니 그게 기본적으로 엘리트들이 하는 일이고 이제 게임 산업은 그래픽 경쟁이 되어버렸습니다. 아니 정말 불만스러우면 인디게임 회사 차리라고 이 바보야, 나랑 논쟁하지 말고 회장님이랑 논쟁해라."
직장 내 괴롭힘 대화,"안녕하세요, 김사원님, 이쪽으로 오세요. 네, 보스, 무슨 일이에요? 어제 신발을 맡겼으니 와서 가져오세요. 지금? 그러니 지금이 바로 그 때이다. 내일 오시겠어요? 응, 갈게!! 아 그리고 가는 길에 길동빵집에 들러 빵도 사먹으세요!! 내 딸이 그것을 먹고 싶어합니다. 요즘 길동제과가 인기가 많나요? 아 맞다, 그게 다야. 그곳에서 빵을 사려면 1시간 넘게 줄을 서야 한다. 그래서 가서 좀 사달라고 부탁하고 싶습니다. 회사에서 아무것도 안하고 월급만 받는거 아냐? 아, 그렇죠. 할 일이 없어도 할 일은 해야 하니 오늘은 점심을 건너뛰고 점심시간을 활용해 물건을 사세요!! 괜찮은."
직장 내 괴롭힘 대화,"어제 다 했죠? 예? 나는 당신이 하라는 대로 다 했는데, 당신이 하라는 대로만 했다고요? 나는 그것을 끝내야 한다. 네, 오늘 알려주시면 마무리하겠습니다. 오늘 그 일을 하고 있나요? 농담하는 거야? 그리고 내가 당신을 위해 알아낼 수 있도록 무엇을 해야 할지 말해 주세요. 아직 끝나지 않았어요. 그 시간에는 모든 것을 스스로 배웠습니다. 그것이 배울 수 있는 유일한 방법입니다. 이해합니다. 표정이 왜 저럴까요? 일하면서 생으로 먹으려고 했나? 급여를 지불해야 합니까? 한번 해보자."
협박 대화,"다들 가세요. 너 때문에 한 아이가 죽는 걸 보고 싶어. 진정하고 원하는 것이 무엇인지 말해 보세요. 그럴 필요가 없습니다. 어차피 여기서 죽거나 감옥에 가거나 그 애를 놔주면 형량이 감경될 테니 뭘 알아? 가만히 있어라. 총을 내려 놓겠습니다. 얘기하자. 여기서 총을 걷어차지 마세요. 당신은 아직 어린 아이입니다. 당신은 아이들을 좋아합니다. 어쨌든, 아기들은 언젠가는 죽을 것이기 때문에 협상가를 부르세요."
직장 내 괴롭힘 대화,"박과장님, 여기서 말씀하신 커피를 가져왔습니다. 아, 알겠습니다. 고마워요, 김인턴. 역시 김인턴의 커피는 최고네요. 감사합니다. 직장에서 해야 할 일이 있나요? 업무상? 그럼 김인턴 계약은 곧 끝나지 않을까요? 예? 아니, 어쨌든. 처음에는 업무 속도와 업무 성과를 보고 정규직 채용을 하겠다고 했는데, 혹시 이번에는 정규직 계약이 어려울 것 같나요? 회사에서는 김인턴이 다른 신입사원들보다 뒤쳐져 있어 채용할 이유가 없다고 밝혔다. 이번이 두 번째 계약직이에요. 매니저님, 묻고 싶습니다. 나에게는 어떤 권한이 있습니까? 나는 단지 내가 말한 대로 하고 결과를 말할 뿐입니다. 흠, 그래서 요즘은 일도 안 하고 커피만 마시고 있어요. 사자. 방금 나한테 메일 보내라고 했어? 어려운 일을 맡겨도 잘한 적이 없고, 곧 떠날 사람에게 맡겨졌으니 그냥 편하게 뭐라도 하고 떠나겠습니다."
기타 괴롭힘 대화,"저기, 우동을 주문해도 될까요? 우동? 우리 메뉴에는 없어요. 아, 네, 알아요. 그런데 아이가 어려서 막창덮밥을 같이 먹자고 할 수가 없어요. 우동 만들기는 쉬우니 제가 결제하겠습니다. 메뉴에 없기 때문에 주문할 수 없습니다. 재료도 준비되어 있지 않습니다. 이건 어떤 매장 서비스인가요? 우동 한 접시가 그렇게 어려운가요? 안 갚겠다는 게 아니고 갚겠다는 거에요. 고객님, 재료만 있으면 제가 작업을 좀 해봤습니다. 그런데 재료가 없나요? 애초에 존재하지 않는 메뉴를 주문하는 것은 잘못된 일입니다. 당신은 누구이기에 내 잘못을 심판합니까? 너와 나는 맘카페 프리미엄 회원이다. 여기 어린 아이들이 식사를 거부한다는 소식을 전하겠습니다. 기분이 상하셨다면 죄송합니다. 다만, 메뉴에 없는 음식은 당사에서 처리할 수 없기 때문에 고객님께서 주문하기 어려우신 점을 말씀드리고 싶습니다. 그냥 할 수 없다고 말하세요. 냉동식품을 사고팔다보니 그런 기본적인 음식도 못만드는 것 같아요. 돼지를 팔다 보니 정말 개돼지 같죠? 애초에 식당에 성인 메뉴만 있다는 점은 배려가 부족하다는 것을 보여준다. 그렇다면 아이들은 무엇을 먹어야 하고, 우리 같은 아이들이 있는 커플은 밖에서 먹으면 안되는 걸까요? 그게 아닙니다. 아래에. 죄송합니다."
협박 대화,흠. 나는 어디에 있습니까? 지금 일어났나요? 여기가 어딘지 궁금하지 않으신가요?? .! 길에서 억지로 차에 타게 한 놈들은 네 놈들이냐? 아래에. 주제도 모르고 입만 벌리고 계시네요. 당신이 입만 벌리고 있는 모습을 보면 아직도 정신이 나갔나요? 아니요? 당신은 정신 상태가 좋은가요? 나를 살려둘 생각은 없나요? 나는 당신을 구원할 생각은 없지만 당신의 영혼을 인정하겠습니다. 두려워서 발을 질질 끄는 것보다 이것이 낫습니다. 내가 죽으면 끝날 것 같아? 너도 언젠가는 나와 같은 상황이 되겠지?? 정말 그렇습니까? 그들이 당신의 장기만 팔았다고 생각하시나요? 귀하의 장기를 팔아 돈을 훔쳐서 얻은 돈은 귀하를 포함하여 얼마나 된다고 생각하십니까? 내가 그냥 죽을 거라고 생각하지 마세요. 내가 여기에 왔을 때 안전 예방조치를 전혀 취하지 않았다고 생각하시나요? . 안 돼요. 여기요! 죽여버리겠어 이 새끼야! 시체조차 찾을 수 없을 정도로 죽인다! 어떻게 감히 카메라를 설치하고 테이프 레코더를 녹음하고 실시간으로 전송할 수 있습니까?
직장 내 괴롭힘 대화,"이번 주말에 산타에게 가자, 알았지? 주말인가요? 네, 평일에 가면 연차를 써야 해서 주말에 갑니다. 문제가 있나요? 아니요, 아니요, 이번 주말에 집에서 할 일이 있어서 내려와야 해요. 취소해 주세요. 상사가 가라고 하면 가야하는거 모르시나요?? 아, 취소할 수 없는 일인데 어떻게 해야 하나요? 아무래도 직장생활을 망치고 싶은 것 같아요. 잘 처리하세요. 기억하겠습니다, 직원님."
직장 내 괴롭힘 대화,"안녕하세요, 회계부장님? 나는 커피를 갈망하고 있습니다. 응, 내가 사줄게! 아니요! 예??? 00아저씨가 만들어주는 커피를 마시고 싶어요. 아, 그렇죠. 무릎에 어디에 앉아서 태워줘야 할까요?? 왜 그러세요? 당신의 상사도 같은 말을 하지 않았나요? 응 미안"
기타 괴롭힘 대화,"내가 어제 당신을 어디서 봤는지 아세요? 어디서 봤나요? 당신은 폐지를 줍고 돌아다니고 있었습니다. 여러분, 이 사람은 폐지를 줍고 돌아다니고 있습니다. 아니요, 할아버지를 도와드릴 거예요. 뭐야, 할아버지가 거지야? 우리 할아버지는 거지예요. 그렇게 말하지 마세요. 그는 거지입니다. 우리 집에 올래? 상자가 많이 있습니다. 그런 식으로 말하지 마세요. 안녕 얘들 아, 이리와. 그는 밖에서 폐지를 줍고 있습니다. 그에게 상자 몇 개를 가져다주세요! 나를 괴롭히지 마세요."
협박 대화,"지난번에 제가 한 말을 생각해 보셨나요? 무슨 얘기를 하는 건가요? 이거 모르는 척 하는 거야? 글쎄요, 당신이 할 수 있는 일은 아무것도 없어요, 그렇죠? 무슨 말을 하는 거야? 이대로 나오면 가족이 위험해집니다. 그건 안돼요. 지금 여기서 생각하고 결정할 수 있도록 일주일만 더 시간을 주십시오. 당신의 장기 중 하나를 포기하고 끝내기를 원하십니까, 아니면 가족이 죽기를 원하십니까? 정말 일주일만 주면 그때는 시끄러워지겠죠. 그럼 그냥 내 손에 죽고 내 가족을 건드리지 마세요. 오늘 안에 결정하겠습니다."
갈취 대화,"자매! 응, 왜? 무슨 일이에요? 옷 한 벌 주세요. 아니요! 당신은 더러운 옷을 입고 있습니다. 빌리고 싶으시면 빌려주세요!! 응, 싫어요. 빌려주지 않으면 엄마에게 네 시험 점수에 대해 말할 거야. 그것은 불가능합니다. 엄마, 모르겠어요. 그럼 나한테 줘!!! 나에게 줘! 이제 내 꺼야, 나가"
기타 괴롭힘 대화,"프라이팬 환불해주세요, 알았죠? 언제 구매하셨나요? 구매한 시점이 무엇이 중요합니까? 환불 정책에 관해서. 환불 정책? 불편해서 환불해주겠다고 하더군요. 규칙은 무엇입니까? 구매 후 일주일 이내에 영수증을 지참하셔야 합니다. 야 이렇게 불편한 프라이팬을 만든게 네 탓이야, 내 탓이야?? 선생님. 진정하고 진정하세요???????? 죄송합니다."
갈취 대화,"김수미 씨, 시간 있어요? 무슨 일이야? 잠시 들르세요. 왜 그러세요? 그 패딩은 새로운 것입니다. 예쁘네요. 아, 생일 선물이구나. 오늘은 나에게 중요한 날이다. 좀 빌리자. 아니요, 저도 입어야 해서 잠시만 입겠습니다. 대신 내 것을 입으세요. 아, 아니."
협박 대화,"야, 네가 감히 예수를 모욕하다니? 아니, 믿지 않는다고 하면 무슨 죄가 있습니까? 칼 내려놔 안돼 너 죽어 나 죽게 놔둬 아니 이 여자 미친거야? 결국 나는 죽으면 천국에 갈 것이고 아무것도 두렵지 않을 것입니다. 그 상태로 죽으면 부끄러워요. 생각해 보세요. 감히 예수님을 또 모욕하시다니! 도대체 왜 이러는 걸까요? 당신은 정말 그것을 내버려 두지 않을 것입니다. 아니, 생각해 보세요. 예수께서는 믿지 않는 사람들을 죽이라고 명령하셨나요?"
기타 괴롭힘 대화,"둘째도 딸인가요? 아, 그렇죠. 첫째도 딸, 둘째도 딸이에요. 당신은 어떤 아이인가요? 이것은 딸을 낳는 기계인가? 죄송합니다 . 미안하다면 아들을 낳아주세요! 딸 낳지 마세요. 최선을 다하겠습니다. 아, 열심히 노력한다는 얘기만 하는데 아들이 자꾸 딸을 낳네요. 아, 어머니. 계속 딸을 낳을 거라면 당장 이 집에서 나가라."
직장 내 괴롭힘 대화,"수진아, 아직 거기 있어? 아 네, 거의 다 했어요. 왜 이렇게 오래 걸리나요? 찾아봐야 할 것도 많고, 어제 내가 지시한 것도 있다. 아니 어제 있었던 일을 왜 나한테 말해주는 거야? 어제 일은 어제 끝났어야 했다. 하루만에 하기에는 너무 많은 일입니다. 아니, 말이 너무 많아요. 당신이 나에게 하라고 하면 나는 그것을 합니다. 그래도 작품은 나한테만 집중되는 것 같아요. 또 불만이신가요? 그렇게 불만족스러우면 사임하세요. 그렇지 않습니다. 아니, 당신이 순종한다면 정규직으로 임명할 생각이었습니다."
